ID,Std-NIS,NIS,school,fullName,email,gender,grade,POB,birth,age,caturWulan,subjects,midTest,finalTest,mean,finalScore
7406,Std112-Jingga,Std112,SD Jingga,Francisca Lidia Lukas,f.lukas@sekolah.edu.id,F,4,Mojokerto,2012-06-06,11,2,Social,54,72,63.0,C
7407,Std112-Jingga,Std112,SD Jingga,Francisca Lidia Lukas,f.lukas@sekolah.edu.id,F,4,Mojokerto,2012-06-06,11,3,Social,81,62,71.5,B
7408,Std112-Jingga,Std112,SD Jingga,Francisca Lidia Lukas,f.lukas@sekolah.edu.id,F,4,Mojokerto,2012-06-06,11,1,Bahasa,78,68,73.0,B
7409,Std112-Jingga,Std112,SD Jingga,Francisca Lidia Lukas,f.lukas@sekolah.edu.id,F,4,Mojokerto,2012-06-06,11,2,Bahasa,73,73,73.0,B
7410,Std112-Jingga,Std112,SD Jingga,Francisca Lidia Lukas,f.lukas@sekolah.edu.id,F,4,Mojokerto,2012-06-06,11,3,Bahasa,90,61,75.5,B
7411,Std112-Jingga,Std112,SD Jingga,Francisca Lidia Lukas,f.lukas@sekolah.edu.id,F,4,Mojokerto,2012-06-06,11,1,English,62,87,74.5,B
7412,Std112-Jingga,Std112,SD Jingga,Francisca Lidia Lukas,f.lukas@sekolah.edu.id,F,4,Mojokerto,2012-06-06,11,2,English,66,79,72.5,B
7413,Std112-Jingga,Std112,SD Jingga,Francisca Lidia Lukas,f.lukas@sekolah.edu.id,F,4,Mojokerto,2012-06-06,11,3,English,93,57,75.0,B
7414,Std112-Jingga,Std112,SD Jingga,Francisca Lidia Lukas,f.lukas@sekolah.edu.id,F,4,Mojokerto,2012-06-06,11,1,Religion,81,59,70.0,B
7415,Std112-Jingga,Std112,SD Jingga,Francisca Lidia Lukas,f.lukas@sekolah.edu.id,F,4,Mojokerto,2012-06-06,11,2,Religion,96,55,75.5,B
7416,Std112-Jingga,Std112,SD Jingga,Francisca Lidia Lukas,f.lukas@sekolah.edu.id,F,4,Mojokerto,2012-06-06,11,3,Religion,72,61,66.5,C
7417,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,1,Math,78,56,67.0,C
7418,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,2,Math,71,63,67.0,C
7419,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,3,Math,77,91,84.0,B
7420,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,1,Science,61,51,56.0,C
7421,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,2,Science,57,69,63.0,C
7422,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,3,Science,61,83,72.0,B
7423,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,1,Social,62,81,71.5,B
7424,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,2,Social,91,62,76.5,B
7425,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,3,Social,95,59,77.0,B
7426,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,1,Bahasa,93,75,84.0,B
7427,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,2,Bahasa,74,65,69.5,B
7428,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,3,Bahasa,88,78,83.0,B
7429,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,1,English,81,64,72.5,B
7430,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,2,English,56,96,76.0,B
7431,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,3,English,58,53,55.5,C
7432,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,1,Religion,71,69,70.0,B
7433,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,2,Religion,53,54,53.5,C
7434,Std113-Jingga,Std113,SD Jingga,Yonatan Bruno Fresco,y.fresco@sekolah.edu.id,M,4,Tanjungpinang,2013-11-21,10,3,Religion,53,87,70.0,B
7435,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,1,Math,90,68,79.0,B
7436,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,2,Math,99,94,96.5,A
7437,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,3,Math,100,78,89.0,A
7438,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,1,Science,74,77,75.5,B
7439,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,2,Science,93,100,96.5,A
7440,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,3,Science,90,51,70.5,B
7441,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,1,Social,68,65,66.5,C
7442,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,2,Social,82,89,85.5,A
7443,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,3,Social,52,61,56.5,C
7444,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,1,Bahasa,86,65,75.5,B
7445,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,2,Bahasa,100,78,89.0,A
7446,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,3,Bahasa,85,75,80.0,B
7447,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,1,English,92,81,86.5,A
7448,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,2,English,67,99,83.0,B
7449,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,3,English,55,89,72.0,B
7450,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,1,Religion,51,88,69.5,B
7451,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,2,Religion,59,69,64.0,C
7452,Std114-Jingga,Std114,SD Jingga,Jenny Flora Adnyana,j.adnyana@sekolah.edu.id,F,4,Pasuruan,2014-10-28,9,3,Religion,81,76,78.5,B
7453,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,1,Math,87,53,70.0,B
7454,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,2,Math,75,79,77.0,B
7455,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,3,Math,70,99,84.5,A
7456,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,1,Science,73,66,69.5,B
7457,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,2,Science,71,56,63.5,C
7458,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,3,Science,97,100,98.5,A
7459,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,1,Social,74,85,79.5,B
7460,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,2,Social,65,61,63.0,C
7461,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,3,Social,53,77,65.0,C
7462,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,1,Bahasa,63,77,70.0,B
7463,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,2,Bahasa,56,69,62.5,C
7464,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,3,Bahasa,89,85,87.0,A
7465,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,1,English,84,92,88.0,A
7466,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,2,English,50,77,63.5,C
7467,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,3,English,74,53,63.5,C
7468,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,1,Religion,71,99,85.0,A
7469,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,2,Religion,62,52,57.0,C
7470,Std115-Jingga,Std115,SD Jingga,Emma Gusti Ayu Nasution,e.nasution@sekolah.edu.id,F,4,Bandar Lampung,2014-07-12,9,3,Religion,51,63,57.0,C
7471,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,1,Math,100,92,96.0,A
7472,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,2,Math,62,81,71.5,B
7473,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,3,Math,77,96,86.5,A
7474,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,1,Science,65,52,58.5,C
7475,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,2,Science,79,72,75.5,B
7476,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,3,Science,64,97,80.5,B
7477,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,1,Social,50,70,60.0,C
7478,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,2,Social,96,73,84.5,A
7479,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,3,Social,53,87,70.0,B
7480,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,1,Bahasa,83,91,87.0,A
7481,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,2,Bahasa,62,50,56.0,C
7482,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,3,Bahasa,98,97,97.5,A
7483,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,1,English,55,51,53.0,C
7484,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,2,English,62,90,76.0,B
7485,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,3,English,58,71,64.5,C
7486,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,1,Religion,61,99,80.0,B
7487,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,2,Religion,50,63,56.5,C
7488,Std116-Jingga,Std116,SD Jingga,Olga Laksmi Subardi,o.subardi@sekolah.edu.id,F,4,Tanjungbalai,2014-02-04,10,3,Religion,62,56,59.0,C
7489,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,1,Math,57,82,69.5,B
7490,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,2,Math,66,93,79.5,B
7491,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,3,Math,94,72,83.0,B
7492,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,1,Science,97,69,83.0,B
7493,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,2,Science,80,59,69.5,B
7494,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,3,Science,57,68,62.5,C
7495,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,1,Social,56,70,63.0,C
7496,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,2,Social,96,60,78.0,B
7497,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,3,Social,99,78,88.5,A
7498,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,1,Bahasa,79,89,84.0,B
7499,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,2,Bahasa,100,57,78.5,B
7500,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,3,Bahasa,75,67,71.0,B
7501,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,1,English,81,56,68.5,C
7502,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,2,English,66,94,80.0,B
7503,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,3,English,67,63,65.0,C
7504,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,1,Religion,93,57,75.0,B
7505,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,2,Religion,74,97,85.5,A
7506,Std117-Jingga,Std117,SD Jingga,Fransisca Gianni Syarif,f.syarif@sekolah.edu.id,F,4,Manado,2014-05-13,9,3,Religion,93,99,96.0,A
7507,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,1,Math,69,50,59.5,C
7508,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,2,Math,71,73,72.0,B
7509,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,3,Math,62,90,76.0,B
7510,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,1,Science,74,59,66.5,C
7511,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,2,Science,85,91,88.0,A
7512,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,3,Science,81,64,72.5,B
7513,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,1,Social,56,56,56.0,C
7514,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,2,Social,69,77,73.0,B
7515,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,3,Social,51,63,57.0,C
7516,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,1,Bahasa,99,86,92.5,A
7517,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,2,Bahasa,99,99,99.0,A
7518,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,3,Bahasa,73,67,70.0,B
7519,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,1,English,98,95,96.5,A
7520,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,2,English,87,95,91.0,A
7521,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,3,English,80,96,88.0,A
7522,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,1,Religion,98,89,93.5,A
7523,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,2,Religion,50,56,53.0,C
7524,Std118-Jingga,Std118,SD Jingga,Salman Lukman Bessy,s.bessy@sekolah.edu.id,M,4,Balikpapan,2013-08-16,10,3,Religion,61,60,60.5,C
7525,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,1,Math,95,82,88.5,A
7526,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,2,Math,55,50,52.5,C
7527,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,3,Math,50,62,56.0,C
7528,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,1,Science,87,73,80.0,B
7529,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,2,Science,88,58,73.0,B
7530,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,3,Science,58,81,69.5,B
7531,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,1,Social,58,71,64.5,C
7532,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,2,Social,69,75,72.0,B
7533,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,3,Social,87,61,74.0,B
7534,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,1,Bahasa,52,79,65.5,C
7535,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,2,Bahasa,72,72,72.0,B
7536,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,3,Bahasa,53,78,65.5,C
7537,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,1,English,95,76,85.5,A
7538,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,2,English,95,50,72.5,B
7539,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,3,English,80,77,78.5,B
7540,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,1,Religion,80,56,68.0,C
7541,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,2,Religion,75,70,72.5,B
7542,Std119-Jingga,Std119,SD Jingga,Achmed Yongky Wangge,a.wangge@sekolah.edu.id,M,4,Solok,2012-07-15,11,3,Religion,50,55,52.5,C
7543,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,1,Math,61,92,76.5,B
7544,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,2,Math,82,78,80.0,B
7545,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,3,Math,73,94,83.5,B
7546,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,1,Science,59,78,68.5,C
7547,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,2,Science,53,67,60.0,C
7548,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,3,Science,68,51,59.5,C
7549,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,1,Social,67,94,80.5,B
7550,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,2,Social,62,53,57.5,C
7551,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,3,Social,80,78,79.0,B
7552,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,1,Bahasa,63,86,74.5,B
7553,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,2,Bahasa,67,99,83.0,B
7554,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,3,Bahasa,99,91,95.0,A
7555,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,1,English,96,53,74.5,B
7556,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,2,English,84,84,84.0,B
7557,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,3,English,77,99,88.0,A
7558,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,1,Religion,83,60,71.5,B
7559,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,2,Religion,88,83,85.5,A
7560,Std120-Jingga,Std120,SD Jingga,Kalista Kalila Kaligis,k.kaligis@sekolah.edu.id,F,4,Balikpapan,2013-01-16,11,3,Religion,59,95,77.0,B
7561,Std121-Jingga,Std121,SD Jingga,Kendra Rosita Castillo,k.castillo@sekolah.edu.id,F,4,Mojokerto,2014-01-11,10,1,Math,66,65,65.5,C
7562,Std121-Jingga,Std121,SD Jingga,Kendra Rosita Castillo,k.castillo@sekolah.edu.id,F,4,Mojokerto,2014-01-11,10,2,Math,83,69,76.0,B
